mass,I1,J1,K1,I2,J2,K2,I3,J3,K3,width,height,depth,w1(0),w2(0),w3(0),h
8.40367E-38,4.8485E-120,1.48982E-74,1.48982E-74,1.7158E-167,4.07512E-33,4.07512E-33,4.3476E-147,3.1145E-187,4.3476E-147,1.329156212,0.109632995,0.052447559,0,0,0,549
3.6992E-183,4.74857E-74,1.2468E-99,4.74857E-74,2.44036E-71,2.9399E-236,2.44036E-71,7.5015E-274,0,7.5015E-274,0.006536748,0.013229947,1.31582932,2.8771E-305,0,0,550
0,1.12432E-34,5.02304E-82,1.12432E-34,0.000167426,2.1277E-17,0.000167426,0.006289331,1.7184E-171,0.006289331,0.679364988,0.082475026,0.01780316,0,0,0,551
2.04692E-06,4.5769E-276,0,4.5769E-276,4.10005E-94,2.6059E-296,4.10005E-94,2.4111E-223,0,2.4111E-223,0.781518726,0.390404266,0.007844633,3.88816E-68,0,0,552
1.9101E-136,0,2.90286E-53,2.90286E-53,0,0,0,2.9632E-193,3.21011E-45,3.21011E-45,0.962841469,0.083001194,0.007557482,2.77771E-28,3.38622E-16,0.065918421,553
4.48065E-50,3.5475E-137,0,3.5475E-137,1.5826E-218,7.629E-113,7.629E-113,1.87483E-09,4.30844E-94,1.87483E-09,0.240794345,0.018850039,0.007463828,4.33071E-06,1.875E-235,0,554
9.92401E-38,0,2.6265E-99,2.6265E-99,4.7911E-152,0,4.7911E-152,0,0.366611922,0.366611922,0.005576425,0.026239915,0.231289058,1.36441E-84,0,0,555
0,2.45491E-05,0,2.45491E-05,0,1.0236E-179,1.0236E-179,0,0,0,1.329749392,1.328625333,0.157179866,0,5.4237E-101,9.2824E-128,556
3.4362E-245,0.045881771,1.58881E-53,0.045881771,0.159250268,0,0.159250268,0,2.4201E-124,2.4201E-124,0.445340821,0.203593753,0.245975895,0,0,0,557
0,0,8.1032E-264,8.1032E-264,3.72995E-97,1.31581E-08,1.31581E-08,0,5.43964E-38,5.43964E-38,1.09037585,0.02938071,1.045365427,0,0,0,558
2.1249E-173,1.3412E-158,6.627E-102,6.627E-102,6.6579E-150,0,6.6579E-150,1.4372E-58,6.1267E-60,1.49846E-58,1.16528091,0.017352387,0.171761821,0,1.6974E-217,3.1288E-155,559
7.24048E-85,0,19.82930507,19.82930507,0.050583533,1.3142E-255,0.050583533,0,7.9815E-295,7.9815E-295,1.274734508,0.02291608,0.125176766,0.020384317,0,0,560
7.8278E-216,1.24136E-07,0,1.24136E-07,4.7168E-136,7.78286E-20,7.78286E-20,1.1374E-209,5.56167E-30,5.56167E-30,0.04832292,0.060144161,0.844396214,3.88575E-28,0,0,561
4.14843E-33,0,1.564E-270,1.564E-270,1.34303E-43,0,1.34303E-43,3.328718641,4.5894E-287,3.328718641,0.621341077,0.980863305,0.051304128,0,0,0,562
18.18969395,1.60366E-64,0,1.60366E-64,2.9647E-218,0.11589275,0.11589275,3.83075E-14,5.1524E-257,3.83075E-14,0.022193168,0.218352525,0.810007918,1.2371E-196,0,0,563
1.1589E-121,0,4.17376E-77,4.17376E-77,2.7307E-187,1.407E-124,1.407E-124,3.56845E-27,8.89317E-31,3.56934E-27,0.865455698,0.028049921,0.295285395,2.74821E-50,0,1.82009E-78,564
0,1.43858E-77,6.84563E-61,6.84563E-61,2.119408707,3.84387E-32,2.119408707,3.0676E-137,1.70916E-40,1.70916E-40,0.228901758,1.315680453,0.918692717,9.54722E-32,0,0,565
1.36453E-06,1.40681E-74,4.7936E-168,1.40681E-74,5.97539E-38,2.18166E-60,5.97539E-38,2.4831E-123,0,2.4831E-123,0.872178493,1.299855914,0.948623297,0,0,0,566
0,1.40478E-37,2.50836E-29,2.50836E-29,0,5.1726E-201,5.1726E-201,0.000302286,7.5402E-100,0.000302286,1.133486255,1.017984667,1.046319186,0,0,0,567
0,1.2916E-149,2.4928E-189,1.2916E-149,0,0,0,3.19288E-18,0,3.19288E-18,0.689595944,0.971992123,0.006111833,0,1.9618E-141,0.191426127,568
12.28549485,4.56751E-25,5.70384E-48,4.56751E-25,6.16635E-56,0,6.16635E-56,8.09426E-25,1.88855E-05,1.88855E-05,0.161122012,1.307829165,0.038180586,34.96855343,0,2.3466E-292,569
0,2.877E-255,4.7582E-113,4.7582E-113,0.003854856,1.1469E-26,0.003854856,0,0,0,0.711996202,0.826290733,1.265849346,8.9453E-292,8.5736E-107,0,570
4.32577E-13,0,0,0,0,0,0,3.46303E-45,2.40744E-08,2.40744E-08,0.010181584,0.015184425,0.882653035,0,0,2.676094566,571
2.00909E-12,6.2706E-305,0,6.2706E-305,0,12.74033865,12.74033865,0.003018728,7.4423E-211,0.003018728,1.114073449,0.486756626,0.01127359,2.618913466,3.1008E-222,0,572
5.4219E-100,0,6.99521E-29,6.99521E-29,5.5776E-186,2.72561E-07,2.72561E-07,4.0255E-254,8.230207268,8.230207268,0.117169779,0.024691036,0.008521871,0.088100441,0,0,573
3.60516E-29,6.71687E-12,2.68995E-56,6.71687E-12,2.10419E-10,0.028726256,0.028726256,4.51688E-45,4.84972E-36,4.84972E-36,0.437425663,1.257702107,0.072505013,0,3.6605E-290,0,574
0.000712475,2.78445E-97,2.658E-150,2.78445E-97,5.974E-153,4.02561E-31,4.02561E-31,5.1085E-149,0,5.1085E-149,0.265578138,0.67270481,0.292255912,0,0,0.027908033,575
2.54534E-47,3.43604E-78,4.43258E-11,4.43258E-11,0.067337221,1.3528E-115,0.067337221,8.0074E-270,4.4539E-157,4.4539E-157,0.048707327,1.319163308,0.925737115,1.8284E-191,0,1.02829E-20,576
8.1001E-189,0,0,0,8.4611E-106,2.26466E-97,2.26466E-97,1.7732E-159,1.6255E-282,1.7732E-159,0.549081786,0.671711578,0.105953315,0,0,0,577
1.65026E-56,6.3806E-105,0,6.3806E-105,0.000427687,4.2192E-123,0.000427687,0.010918166,4.2866E-238,0.010918166,1.029651447,0.171305106,1.322915798,0.038705539,7.21053E-91,1.13168E-05,578
0,6.0614E-250,1.3189E-219,1.3189E-219,5.3098E-83,0,5.3098E-83,2.18567E-25,0,2.18567E-25,0.445772824,0.893707168,0.077062038,0,0,0,579
0,7.24488E-12,3.42871E-06,3.42872E-06,3.53316E-67,2.7515E-224,3.53316E-67,4.6122E-108,0,4.6122E-108,1.102605918,0.039034678,0.160663783,0,0,0,580
0,1.65406E-52,1.21553E-94,1.65406E-52,1.0842E-46,0,1.0842E-46,6.57239E-24,0,6.57239E-24,0.554853887,1.266799362,0.761796177,1.84005E-09,1.33322E-05,0,581
4.64521E-39,0,0,0,5.64208E-73,2.74945E-45,2.74945E-45,1.9133E-279,0,1.9133E-279,1.018757733,0.067506416,1.329620934,0,1.2777E-167,36.22608652,582
0,0,0.30607535,0.30607535,3.18168E-29,0,3.18168E-29,8.221E-13,0,8.221E-13,1.250493472,0.163017712,1.272054188,0,0,0,583
0.022803919,4.2393E-286,0.003197247,0.003197247,3.1883E-252,0,3.1883E-252,8.7924E-156,6.8409E-172,8.7924E-156,0.014606199,0.467443477,0.077726307,5.9208E-150,6.55763E-76,2.90128E-46,584
0,0,2.27585E-73,2.27585E-73,0,0,0,1.3085E-228,3.4936E-104,3.4936E-104,1.296994075,1.328342196,1.231453255,0,0,9.2147E-288,585
2.9759E-13,19.62812304,0.378489949,20.00661299,3.2781E-244,7.40169E-63,7.40169E-63,0,1.45964E-09,1.45964E-09,0.442252633,0.631259845,0.829337456,0,0,1.28322E-60,586
1.3846E-203,0.00153408,7.8211E-36,0.00153408,19.28611978,0,19.28611978,1.30212E-65,1.5298E-275,1.30212E-65,0.399056194,0.205384549,0.70928638,5.516E-219,0,4.9831E-242,587
1.14085E-32,0,1.12287E-45,1.12287E-45,1.9472E-235,2.93029E-08,2.93029E-08,2.85247E-29,6.0653E-90,2.85247E-29,0.037008425,0.105135278,0.580522681,0,7.8888E-126,0,588
5.6894E-307,1.5568E-175,9.1225E-214,1.5568E-175,1.64717E-20,1.60428E-08,1.60428E-08,0,4.2158E-147,4.2158E-147,0.956659467,1.135604637,1.160605938,9.4295E-12,0,2.5123E-73,589
6.04977E-54,3.01712E-52,0,3.01712E-52,1.4501E-28,7.55255E-45,1.4501E-28,1.0618E-253,0,1.0618E-253,0.694430145,0.041793857,1.248846982,0,0,0,590
18.0344796,4.29685E-95,0,4.29685E-95,0,3.06057E-54,3.06057E-54,3.4163E-163,0,3.4163E-163,0.070893962,0.097962895,1.306634634,4.57641E-06,0,0,591
0,1.162168863,5.8724E-260,1.162168863,1.4144E-224,0.148223524,0.148223524,1.755704316,0,1.755704316,0.641036905,1.218068664,0.82235668,0,0,1.76529E-82,592
4.226E-262,1.31562E-70,13.19347684,13.19347684,2.414E-197,3.2418E-137,3.2418E-137,2.73203E-47,4.3491E-267,2.73203E-47,0.838069547,1.100793882,0.083398908,0,0,0,593
1.5132E-218,12.98110088,5.9913E-159,12.98110088,1.55999E-07,4.742E-135,1.55999E-07,1.2952E-112,1.73598E-58,1.73598E-58,0.702310587,1.282017917,0.028253922,4.90767E-23,2.86179E-78,9.7419E-306,594
1.446E-217,0,6.0868E-172,6.0868E-172,9.8586E-183,1.7238E-31,1.7238E-31,1.2182E-273,1.3572E-143,1.3572E-143,0.039543778,1.270205881,1.289668679,4.94815E-78,0.005911354,0,595
1.3521E-160,2.9147E-225,4.7087E-47,4.7087E-47,0,7.7686E-229,7.7686E-229,9.62776E-40,6.7582E-270,9.62776E-40,0.51029137,0.606966379,0.434748273,0,1.8258E-297,0,596
9.64848E-31,0,0,0,3.537E-240,2.98913E-84,2.98913E-84,1.60548E-68,1.139838787,1.139838787,1.154129045,0.022102576,1.312231306,0,0,0,597
1.1162E-115,4.8412E-160,8.80188E-06,8.80188E-06,3.34797578,0,3.34797578,4.93379E-35,7.9188E-262,4.93379E-35,0.209378668,0.025938494,0.100325709,0,2.0606E-196,0,598
3.5499E-306,2.1486E-152,0,2.1486E-152,0,0,0,0,3.414686555,3.414686555,1.163497864,1.321581673,1.3201903,1.1752E-275,0,1.9078E-263,599
9.9686E-240,1.27509E-21,0,1.27509E-21,1.9979E-24,0.006012773,0.006012773,8.5621E-135,0,8.5621E-135,0.623009708,0.821670291,0.145153833,0,3.88739E-54,0,600
5.2711E-154,2.5529E-103,0,2.5529E-103,1.6098E-287,0,1.6098E-287,9.9674E-09,6.2165E-300,9.9674E-09,0.221196016,0.014304899,0.684778382,5.293E-230,0,0,601
0,1.5056E-146,5.8965E-261,1.5056E-146,8.33058E-08,6.66372E-13,8.33065E-08,0,1.231E-117,1.231E-117,0.145033684,1.31546259,0.010705804,0,0,1.04875E-10,602
0,1.33185E-68,8.4794E-45,8.4794E-45,0.001236046,5.1051E-306,0.001236046,0,2.9873E-236,2.9873E-236,1.19475692,0.006119672,0.092355126,0,0,0,603
0,1.5955E-77,0.72686189,0.72686189,0,5.8358E-174,5.8358E-174,0,2.20472E-16,2.20472E-16,0.207025392,0.48316172,1.301879766,0,6.426487111,35.96170821,604
2.30364E-06,2.6085E-252,0,2.6085E-252,0,0,0,1.55061E-19,2.6468E-211,1.55061E-19,0.007797331,0.131388954,0.033297619,2.24319E-17,0,1.4859E-230,605
0,0,2.9624E-139,2.9624E-139,1.2603E-101,1.7806E-188,1.2603E-101,3.54728E-72,0,3.54728E-72,1.102959563,1.262604207,0.01138286,0,0,0,606
3.59096E-20,9.8231E-102,0,9.8231E-102,2.53538E-87,1.0829E-283,2.53538E-87,0.5603353,0,0.5603353,0.074092356,0.707603156,0.01538457,0,1.02234E-13,0,607
4.864850844,9.06495E-26,3.14275E-28,9.09637E-26,0.039964564,8.5964E-239,0.039964564,1.4375E-281,4.6552E-143,4.6552E-143,1.270970871,1.305097634,0.088636924,0,0,0,608
8.68214E-07,3.0826E-287,0,3.0826E-287,1.77502E-11,0,1.77502E-11,5.7202E-09,1.29822E-09,7.01842E-09,0.056104478,0.012513549,0.008713787,8.31968E-38,0,1.4004E-173,609
8.9724E-191,6.9934E-116,1.24169E-75,1.24169E-75,0.211825706,0,0.211825706,0,1.6244E-275,1.6244E-275,0.14845858,1.319225599,0.005393633,0,0,0,610
1.58931E-69,1.961E-121,0,1.961E-121,2.95101E-82,4.856E-139,2.95101E-82,0,3.07283E-91,3.07283E-91,0.011830024,0.007877649,0.030577055,1.7498E-246,0,6.9803E-195,611
7.8123E-274,1.6327E-211,6.0708E-235,1.6327E-211,7.8777E-05,1.1348E-87,7.8777E-05,3.28E-212,0,3.28E-212,1.271733552,0.130265122,1.166153303,0,6.25711E-32,0,612
1.75961E-58,0,0,0,0,5.0592E-246,5.0592E-246,2.9109E-252,4.2813E-178,4.2813E-178,1.279916082,1.208627393,0.415454033,3.09702E-16,0,9.1034E-224,613
1.2884E-124,7.6397E-300,1.748328056,1.748328056,7.5857E-214,0.004019,0.004019,2.39674E-45,0.103120674,0.103120674,1.189000251,0.023059939,0.08629318,0,0,4.18475E-60,614
4.69138E-56,0,5.7085E-190,5.7085E-190,6.745E-235,1.79076E-32,1.79076E-32,4.1439E-108,0,4.1439E-108,0.996091152,0.055491008,0.04642688,8.00755E-24,8.78143E-05,0,615
2.555995549,1.41E-282,2.42419E-54,2.42419E-54,2.40028E-57,1.9237E-137,2.40028E-57,7.90169E-87,2.64762E-12,2.64762E-12,1.122830628,0.9312787,0.104661496,0,0,0,616
8.7241E-145,1.33948E-78,2.778E-303,1.33948E-78,8.2835E-202,0,8.2835E-202,0,3.718198151,3.718198151,0.161748689,0.645880228,1.268997077,0,0,0,617
8.2276E-290,1.25558E-10,0,1.25558E-10,0,2.892792151,2.892792151,3.4577E-108,0,3.4577E-108,0.291781033,0.467381277,0.016207343,2.256232875,0,1.12036E-61,618
1.1869E-155,0,7.9029E-183,7.9029E-183,1.4504E-254,2.1658E-169,2.1658E-169,0,3.7157E-108,3.7157E-108,0.746287299,0.376147186,0.057872521,0,1.3049E-150,1.06732E-11,619
6.2545E-72,8.46139711,1.00755E-09,8.461397111,7.3719E-228,6.70263E-50,6.70263E-50,9.95836E-19,0,9.95836E-19,0.036549597,0.565574457,0.509273644,0,9.0302E-148,0,620
3.4802E-233,1.10935E-07,3.4463E-308,1.10935E-07,0,1.14239E-06,1.14239E-06,1.78334E-83,1.16604E-64,1.16604E-64,0.153386611,0.940487429,0.020785614,7.4519E-261,0,1.479489662,621
7.86583E-95,3.6847E-110,0,3.6847E-110,1.2568E-275,7.9732E-148,7.9732E-148,0,1.1177E-16,1.1177E-16,0.124021354,0.005210689,1.135095107,0,8.9083E-252,0,622
2.370317048,1.0613E-276,0,1.0613E-276,2.67272E-47,0,2.67272E-47,3.136E-283,4.9962E-276,4.9962E-276,1.132691121,0.142453621,1.305477505,3.45875E-09,0,0,623
1.12413E-51,1.3536E-283,4.8144E-266,4.8144E-266,7.11501E-13,0.010743895,0.010743895,1.15036E-17,3.7605E-180,1.15036E-17,0.196046566,0.544719858,0.558720091,0.000385392,3.65347E-38,0,624
0,3.05755E-89,0,3.05755E-89,9.06471E-70,1.027E-180,9.06471E-70,9.0029E-221,8.82495E-07,8.82495E-07,0.031837655,0.00525292,0.887133774,3.86486E-55,0,0,625
8.9326E-111,5.085685866,8.90371E-38,5.085685866,2.0878E-137,2.76722E-61,2.76722E-61,0,0,0,1.162270751,1.289363918,0.022067421,0,0,0,626
0,2.1496E-146,3.1129E-193,2.1496E-146,1.72546E-20,4.3616E-288,1.72546E-20,1.1283E-49,0.202411353,0.202411353,0.873352658,0.01397356,0.183885088,2.09556E-38,0,3.6568E-232,627
2.39374E-06,1.329E-253,1.4404E-111,1.4404E-111,4.35713E-90,3.7745E-126,4.35713E-90,0,1.4776E-42,1.4776E-42,0.025656834,0.007281561,1.126953357,0,0,0,628
17.42652972,3.5535E-196,0,3.5535E-196,0,2.408E-160,2.408E-160,0,3.43631E-28,3.43631E-28,0.457986276,0.453518304,0.007352093,0,0,0,629
2.09003E-21,3.55612E-07,7.94281E-53,3.55612E-07,1.1967E-182,7.74737E-05,7.74737E-05,0,7.39072E-76,7.39072E-76,0.401923337,0.053407976,0.005637395,1.2902E-202,0,8.77514E-12,630
8.21639E-54,0,9.86485E-67,9.86485E-67,2.1845E-275,2.5754E-212,2.5754E-212,0,7.15481E-58,7.15481E-58,1.302462931,0.71385975,0.451489862,0,0,1.4546E-275,631
8.90824E-58,2.0379E-258,1.58227E-16,1.58227E-16,1.0109E-284,2.8503E-175,2.8503E-175,3.0975E-304,0,3.0975E-304,0.661555117,1.002693044,0.063622389,0,0.838837788,0,632
1.7904E-260,1.0102E-198,12.14763235,12.14763235,1.27052E-94,1.0772E-219,1.27052E-94,0.002924282,0,0.002924282,1.120320308,0.010363163,0.015975554,6.61257E-11,6.8377E-199,2.315E-21,633
2.0342E-105,1.15562E-80,0,1.15562E-80,1.0453E-262,6.2543E-111,6.2543E-111,5.73082E-28,4.9005E-197,5.73082E-28,1.185976945,1.276781121,0.011207538,0,0,0,634
6.27633E-79,3.65993E-12,0.024743771,0.024743771,1.00976E-42,1.3283E-144,1.00976E-42,2.43649E-70,5.38464E-51,5.38464E-51,0.271366404,0.320374221,0.005199006,8.74895916,0,0,635
1.13501E-07,1.2966E-200,5.3212E-43,5.3212E-43,8.2216E-120,0,8.2216E-120,1.1072E-123,2.5434E-268,1.1072E-123,0.048435816,0.040368529,0.859462927,0,10.41239192,0,636
9.4691E-304,5.998E-187,1.1083E-200,5.998E-187,5.6802E-138,0,5.6802E-138,0,5.9466E-165,5.9466E-165,0.210341152,1.159149795,0.144326043,0.743444255,0,0,637
13.12531397,0,17.63144385,17.63144385,2.62104E-08,0,2.62104E-08,0,0.144641857,0.144641857,0.327462586,0.017158276,0.006298455,6.0187E-211,4.73476E-52,2.60433E-15,638
0,2.12782E-17,0,2.12782E-17,0,10.06957638,10.06957638,0,0,0,1.236198456,0.289476592,0.21685906,0,0,3.6646E-287,639
3.1814E-261,1.41176E-12,0,1.41176E-12,0,0.380163919,0.380163919,1.26943E-33,1.35231E-08,1.35231E-08,1.235868164,0.520935645,0.026711152,1.21E-193,0,0,640
0,18.79014741,1.05931E-98,18.79014741,9.53659E-31,8.6482E-288,9.53659E-31,4.2228E-167,5.9191E-159,5.9191E-159,1.163079875,0.225194351,0.017591353,1.85576E-32,0,5.39266E-25,641
0,2.8049E-50,0,2.8049E-50,1.3237E-236,2.65173E-53,2.65173E-53,4.59964E-35,2.29682E-22,2.29682E-22,1.247857883,0.096620585,0.144020551,0,0,0,642
1.2657E-177,1.6912E-105,7.1544E-21,7.1544E-21,3.7796E-45,1.88354E-17,1.88354E-17,7.4736E-223,1.1335E-122,1.1335E-122,0.013003108,0.01014936,0.138591693,0,0,0,643
0,2.0651E-103,3.2541E-271,2.0651E-103,5.25431E-15,1.1468E-142,5.25431E-15,2.05057E-92,1.1638E-111,2.05057E-92,0.978440073,0.548304061,0.212840891,3.77698E-77,0,2.46543E-05,644
0,3.2854E-224,0.037352126,0.037352126,0.016873385,4.8145E-113,0.016873385,1.7708E-241,7.77677E-76,7.77677E-76,0.029317668,0.060000675,0.03077097,2.86721E-19,2.07264E-26,0.604482137,645
5.398E-262,1.7141E-127,0,1.7141E-127,1.450706398,1.6482E-273,1.450706398,5.86719E-40,4.6111E-222,5.86719E-40,1.252564022,1.000413807,0.25434846,0,0,13.18172897,646
0,5.9985E-278,2.42995E-28,2.42995E-28,7.77769E-62,1.0781E-248,7.77769E-62,0,0,0,0.443080556,0.037132031,0.39158601,9.96322E-93,0,0,647
2.3866E-271,1.65405E-93,0,1.65405E-93,2.0061E-104,2.1803E-150,2.0061E-104,0,8.13451E-52,8.13451E-52,0.929431486,0.141108998,1.256440622,3.61002E-15,0,22.5418657,648
4.6927E-300,2.3499E-201,6.0809E-235,2.3499E-201,1.58897E-25,2.7668E-278,1.58897E-25,5.80099E-51,3.455E-152,5.80099E-51,1.014675129,0.628679433,0.027165861,1.357985553,0,1.04003E-10,649
4.08162E-28,0,2.3569E-161,2.3569E-161,8.14964E-07,1.34988E-49,8.14964E-07,2.33777E-96,6.5079E-131,2.33777E-96,1.026394261,0.049858072,0.007946001,0,0,6.17787E-95,650
1.88975E-39,4.41165E-12,4.6414E-252,4.41165E-12,8.63357E-19,2.16647E-28,8.63357E-19,0,3.4084E-192,3.4084E-192,0.130872373,0.326320612,0.159779384,0,0,0.000208051,651
4.5479E-145,2.11707E-25,1.2573E-69,2.11707E-25,19.89988988,8.98479E-65,19.89988988,0,7.6113E-126,7.6113E-126,0.527064765,0.019178846,0.019179808,0,4.68292E-08,7.84888E-30,652
0,1.7043E-132,4.8223E-179,1.7043E-132,1.9135E-132,0,1.9135E-132,2.13087E-71,4.0517E-297,2.13087E-71,1.237759335,0.183630919,1.032480681,0,2.2627E-09,0,653
1.61456E-22,1.3506E-151,6.699221076,6.699221076,0,2.5092E-43,2.5092E-43,0.187126878,8.2068E-120,0.187126878,0.014418262,0.284188487,0.005596694,0,2.51356E-82,1.11674E-05,654
1.27527E-28,6.7E-200,0,6.7E-200,0,0,0,0.031571472,0,0.031571472,1.329769976,0.299138472,0.384132378,7.4938E-118,1.39656E-32,0,655
0,1.1432E-144,0,1.1432E-144,4.59977E-82,0,4.59977E-82,6.5171E-10,0,6.5171E-10,0.20929693,0.011755786,0.058388678,5.02806E-71,0,0,656
2.73836E-59,0,1.81698E-70,1.81698E-70,0,0,0,0,0,0,0.729337176,0.159427891,0.221306304,0,0,0,657
3.29069E-32,6.50343E-15,0,6.50343E-15,1.4648E-105,0,1.4648E-105,7.14E-150,2.5652E-288,7.14E-150,0.971480858,0.023678589,1.243956494,0,1.1904E-307,4.94649E-17,658
0,2.12809E-21,5.84565E-96,2.12809E-21,1.97618E-33,6.8187E-251,1.97618E-33,8.5613E-196,2.67678E-72,2.67678E-72,0.110402551,0.012534997,0.010938002,0.466912029,0,1.3048E-192,659
1.3453E-121,0,8.3191E-227,8.3191E-227,0,3.6423E-206,3.6423E-206,17.04651545,5.45942E-28,17.04651545,0.734027082,0.02870659,0.963003734,4.211122151,1.01031E-05,0,660
4.199E-138,0,0,0,1.22988E-74,0,1.22988E-74,7.33159E-94,1.46084E-97,7.33305E-94,0.033445731,0.006689914,1.228364192,0,0,0,661
2.7484E-104,3.61462E-85,1.0902E-230,3.61462E-85,0,0,0,0,4.2493E-270,4.2493E-270,1.318381208,0.416096622,0.012499117,0,0,0,662
0,7.65464E-94,0,7.65464E-94,16.55180985,0,16.55180985,0.000536561,0.019208647,0.019745208,0.019461707,0.796723805,0.362582717,0,0,1.5694E-164,663
0,2.1802E-166,1.8253E-238,2.1802E-166,0,3.47614E-27,3.47614E-27,0,0,0,0.058845112,0.147318582,0.253079974,21.84976071,7.1378E-256,4.68209E-18,664
5.4443E-37,5.1726E-155,5.739619402,5.739619402,5.9276E-225,1.024E-156,1.024E-156,0,1.62488E-39,1.62488E-39,0.016832314,1.0396435,0.055019765,0,1.19958E-23,1.9323E-99,665
2.89368E-51,4.93499E-51,6.356400068,6.356400068,0,0,0,19.93137192,0,19.93137192,0.252695681,0.100879815,1.262152798,0.000114512,0,0,666
5.52566E-05,2.40055E-07,1.4231E-47,2.40055E-07,1.41761E-06,1.13837E-05,1.28013E-05,1.4947E-106,1.655E-301,1.4947E-106,0.027116408,1.10652744,0.145015626,0,5.2439E-221,0,667
4.89076E-12,8.059E-103,3.61325E-77,3.61325E-77,3.0803E-195,2.67002E-27,2.67002E-27,1.3461E-306,1.8243E-169,1.8243E-169,0.70972516,0.472081164,1.304695178,5.252583141,0,3.0063E-101,668
0,7.28967E-43,2.9087E-257,7.28967E-43,2.8886E-214,0,2.8886E-214,5.7424E-220,3.88414E-91,3.88414E-91,0.404608037,0.093436059,0.010577603,1.163746524,0,19.68963935,669
0,0,1.1794E-101,1.1794E-101,2.8137E-128,4.7432E-305,2.8137E-128,2.61349E-71,2.17617E-71,4.78966E-71,0.008916249,0.128226057,0.497944311,0,0,2.82257E-05,670
5.8853E-144,0,6.3116E-117,6.3116E-117,9.90469E-70,5.71189E-43,5.71189E-43,2.32181E-56,3.54035E-51,3.54037E-51,0.277760324,0.156720638,0.777045155,0,0,1.8379E-225,671
4.993286352,0,3.7845E-135,3.7845E-135,1.2126E-129,2.89331E-96,2.89331E-96,8.7409E-171,12.75939104,12.75939104,0.122163938,1.048486291,0.297263875,0,0.559176565,7.606436638,672
4.28312E-16,3.0205E-113,0,3.0205E-113,7.6891E-291,6.19647E-16,6.19647E-16,2.7552E-155,3.74851E-34,3.74851E-34,0.013992415,0.889496855,0.011250266,2.3183E-148,5.35887E-09,1.7062E-222,673
3.12617E-34,4.42331E-77,18.85095098,18.85095098,1.6936E-183,0,1.6936E-183,8.195073825,0,8.195073825,0.025321654,0.016038708,1.03333123,0,0,0,674
2.02016E-80,0,0,0,3.39075E-30,9.73E-201,3.39075E-30,4.8597E-124,3.93589E-15,3.93589E-15,0.083464849,0.026917715,0.010359152,0,0,0,675
5.48027E-11,5.3117E-171,2.029E-103,2.029E-103,4.5415E-261,2.64399E-50,2.64399E-50,4.775E-163,9.15796E-71,9.15796E-71,0.006262105,0.867161228,1.306189424,0,0,0,676
3.3996E-248,4.39046E-44,2.16024E-39,2.16029E-39,6.11E-201,2.32003E-50,2.32003E-50,0,5.7013E-293,5.7013E-293,1.158453336,0.116666686,1.105576736,0,3.17605E-80,1.1528E-221,677
2.71788E-89,0,1.02407E-11,1.02407E-11,10.05785863,0.042029439,10.09988807,9.2016E-112,5.38627E-58,5.38627E-58,1.046066435,0.021642816,0.619939268,2.33266E-48,0,0.069353086,678
7.126E-262,5.8427E-182,0.002013103,0.002013103,0,18.86572741,18.86572741,3.9608E-125,7.0173E-217,3.9608E-125,0.412994753,0.990583759,0.378554987,0,0,0,679
2.0017E-149,5.51167E-81,0,5.51167E-81,2.34053E-09,0,2.34053E-09,0,3.1873E-207,3.1873E-207,0.030307859,0.028564984,0.005315501,6.99737E-55,0,19.96188776,680
3.52013E-27,1.39487E-85,0,1.39487E-85,1.7372E-212,1.03626E-22,1.03626E-22,1.7233E-07,1.4943E-304,1.7233E-07,1.30801237,1.306230374,0.086020953,0,9.55308E-51,4.23226E-92,681
0,6.1865E-200,4.47676E-09,4.47676E-09,15.17968681,9.1768E-127,15.17968681,10.08928264,0,10.08928264,0.566404364,0.455588946,1.309465542,0,0,0,682
1.06378E-89,1.10667E-35,3.05261E-84,1.10667E-35,1.4296E-242,2.5858E-191,2.5858E-191,2.04954E-43,0,2.04954E-43,0.010221303,0.087654245,0.246756026,0,2.6825E-167,0,683
1.11217E-51,1.28468E-44,0,1.28468E-44,5.1295E-155,2.1602E-147,2.1602E-147,2.71471E-11,1.04796E-84,2.71471E-11,0.157778957,0.029249372,0.351157783,2.39244E-47,0,0,684
1.90826E-32,1.96332E-11,1.0746E-275,1.96332E-11,4.0096E-128,1.7903E-286,4.0096E-128,3.261E-150,0,3.261E-150,0.134191978,0.086770792,0.021015427,0,5.530207967,0,685
3.7664E-112,3.665E-292,1.2909E-203,1.2909E-203,0,3.796644512,3.796644512,0,3.25917E-74,3.25917E-74,0.81780377,0.010278844,1.204668913,0,1.39543E-13,9.109E-107,686
1.2024E-256,0,0,0,5.92062E-82,5.09018E-11,5.09018E-11,0,8.7912E-207,8.7912E-207,1.324122518,0.033103013,0.39206588,0,0,3.36989E-27,687
0,1.17053E-14,0,1.17053E-14,0.098114731,8.65706E-11,0.098114731,9.517E-227,8.8049E-265,9.517E-227,0.927112835,0.436131452,0.192626158,0,3.1646E-156,0,688
0,0,6.04937E-78,6.04937E-78,0,3.52277E-57,3.52277E-57,8.493615865,5.29533E-80,8.493615865,0.507752601,1.102091729,1.326337409,0,1.74945E-08,0.063845972,689
